Close,High,Open,Low,Volume
2065.949951,2066.409912,2041.099976,2041.099976,3405860000
2053.399902,2064.560059,2064.560059,2041.170044,3498560000
2081.189941,2081.409912,2055.350098,2055.350098,3295600000
2074.280029,2080.590088,2080.590088,2065.080078,3221840000
2099.5,2106.850098,2072.840088,2061.22998,4128210000
2089.27002,2098.689941,2098.689941,2085.560059,3305220000
2108.100098,2113.919922,2090.320068,2090.320068,5554120000
2104.419922,2114.860107,2107.98999,2104.419922,3267960000
2091.5,2107.629883,2103.939941,2091.5,3189820000
2061.050049,2097.429932,2093.100098,2061.050049,3521140000
2056.149902,2067.149902,2059.939941,2045.5,3510670000
2061.02002,2062.830078,2055.780029,2052.959961,3008550000
2086.23999,2088.969971,2064.110107,2064.110107,2917690000
2067.889893,2084.050049,2084.050049,2067.040039,3376550000
2059.689941,2067.629883,2067.629883,2048.379883,3543270000
2066.959961,2072.169922,2060.030029,2057.320068,3095960000
2080.620117,2086.98999,2064.870117,2056.52002,3302970000
2076.330078,2089.810059,2080.790039,2076.100098,3065510000
2081.899902,2086.689941,2076.939941,2073.300049,3265330000
2091.179932,2093.310059,2081.290039,2074.290039,3172360000
2102.060059,2102.610107,2091.51001,2091.51001,3156200000
2092.429932,2107.649902,2102.030029,2092.330078,2908420000
2095.840088,2098.620117,2092.280029,2083.23999,3301270000
2106.629883,2111.909912,2097.820068,2097.820068,4013760000
2104.98999,2111.300049,2105.959961,2100.02002,3434120000
2081.179932,2102.580078,2102.580078,2072.370117,3627600000
2100.399902,2103.939941,2084.110107,2084.110107,3000160000
2097.290039,2109.639893,2102.820068,2094.379883,3243410000
2107.959961,2109.97998,2098.27002,2091.050049,3348480000
2112.929932,2120.48999,2107.209961,2103.189941,3636670000
2117.689941,2120.919922,2112.800049,2112.800049,3375780000
2108.919922,2125.919922,2119.290039,2107.040039,3438750000
2114.76001,2116.040039,2108.350098,2094.889893,3546270000
2106.850098,2113.649902,2112.48999,2097.409912,4074970000
2085.51001,2105.52002,2105.52002,2077.590088,4509680000
2108.290039,2108.409912,2087.379883,2087.379883,3379390000
2114.48999,2120.949951,2110.22998,2110.22998,3091580000
2089.459961,2115.23999,2112.629883,2088.459961,3793950000
2080.149902,2098.419922,2091.26001,2067.929932,3792210000
2088,2092.899902,2079.959961,2074.98999,3676640000
2116.100098,2117.659912,2092.129883,2092.129883,3399440000
2105.330078,2117.689941,2115.560059,2104.580078,2992670000
2099.120117,2105.060059,2102.870117,2085.570068,3139520000
2098.47998,2110.189941,2099.620117,2096.040039,3374260000
2121.100098,2121.449951,2100.429932,2100.429932,3225740000
2122.72998,2123.889893,2122.070068,2116.810059,3092080000
2129.199951,2131.780029,2121.300049,2120.01001,2888190000
2127.830078,2133.02002,2129.449951,2124.5,3296030000
2125.850098,2134.719971,2127.790039,2122.590088,3025880000
2130.820068,2134.280029,2125.550049,2122.949951,3070460000
2126.060059,2132.149902,2130.360107,2126.060059,2571860000
2104.199951,2125.340088,2125.340088,2099.179932,3342130000
2123.47998,2126.219971,2105.129883,2105.129883,3127960000
2120.790039,2122.27002,2122.27002,2112.860107,2980350000
2107.389893,2120.659912,2120.659912,2104.889893,3927390000
2111.72998,2119.149902,2108.639893,2102.540039,3011710000
2109.600098,2117.590088,2110.409912,2099.139893,3049350000
2114.070068,2121.919922,2110.639893,2109.610107,3099980000
2095.840088,2112.889893,2112.350098,2093.22998,3200050000
2092.830078,2100.98999,2095.090088,2085.669922,3243690000
2079.280029,2093.01001,2092.340088,2079.110107,2917150000
2080.149902,2085.620117,2079.070068,2072.139893,3034580000
2105.199951,2108.5,2081.120117,2081.120117,3414320000
2108.860107,2115.02002,2106.23999,2106.23999,3128600000
2094.110107,2107.429932,2107.429932,2091.330078,2719400000
2084.429932,2091.340088,2091.340088,2072.48999,3061570000
2096.290039,2097.399902,2084.26001,2082.100098,2919900000
2100.439941,2106.790039,2097.399902,2088.860107,3222240000
2121.23999,2126.649902,2101.580078,2101.580078,3520360000
2109.98999,2121.639893,2121.060059,2109.449951,4449810000
2122.850098,2129.870117,2112.5,2112.5,3030020000
2124.199951,2128.030029,2123.159912,2119.889893,3091190000
2108.580078,2125.100098,2123.649902,2108.580078,3102480000
2102.310059,2116.040039,2109.959961,2101.780029,3214610000
2101.48999,2108.919922,2102.620117,2095.379883,5025470000
2057.639893,2098.629883,2098.629883,2056.639893,3678960000
2063.110107,2074.280029,2061.189941,2056.320068,4078540000
2077.419922,2082.780029,2067,2067,3727260000
2076.780029,2085.060059,2078.030029,2071.02002,2996540000
2068.76001,2078.610107,2073.949951,2058.399902,3486360000
2081.340088,2083.73999,2069.52002,2044.02002,4458660000
2046.680054,2077.659912,2077.659912,2044.660034,3608780000
2051.310059,2074.280029,2049.72998,2049.72998,3446810000
2076.620117,2081.310059,2052.73999,2052.73999,3065070000
2099.600098,2100.669922,2080.030029,2080.030029,3096730000
2108.949951,2111.97998,2099.719971,2098.179932,3002120000
2107.399902,2114.139893,2109.01001,2102.48999,3261810000
2124.290039,2124.419922,2110.550049,2110.550049,3227080000
2126.639893,2128.909912,2126.800049,2119.879883,3362750000
2128.280029,2132.820068,2126.850098,2123.659912,3245870000
2119.209961,2128.48999,2127.550049,2115.399902,3343690000
2114.149902,2118.51001,2118.209961,2110,3694070000
2102.149902,2116.870117,2114.159912,2098.629883,3772810000
2079.649902,2106.01001,2102.23999,2077.090088,3870040000
2067.639893,2078.189941,2078.189941,2063.52002,3836750000
2093.25,2095.600098,2070.75,2069.090088,4117740000
2108.570068,2110.600098,2094.699951,2094.080078,4038900000
2108.629883,2110.47998,2106.780029,2094.969971,3579410000
2103.840088,2114.23999,2111.600098,2102.070068,3681340000
2098.040039,2105.699951,2104.48999,2087.310059,3476770000
2093.320068,2102.51001,2097.679932,2088.600098,3546710000
2099.840088,2112.659912,2095.27002,2095.27002,3968680000
2083.560059,2103.320068,2100.75,2075.530029,4246570000
2077.570068,2082.610107,2082.610107,2067.909912,3602320000
2104.179932,2105.350098,2080.97998,2080.97998,3514460000
2084.070068,2102.659912,2102.659912,2076.48999,3708880000
2086.050049,2089.060059,2081.100098,2052.090088,4269130000
2083.389893,2092.929932,2086.189941,2078.26001,3221300000
2091.540039,2092.449951,2083.149902,2080.610107,2795590000
2102.439941,2102.870117,2089.699951,2079.300049,2867690000
2096.919922,2103.469971,2101.98999,2094.139893,2949990000
2079.610107,2096.169922,2095.689941,2070.530029,3512920000
2035.72998,2076.610107,2076.610107,2035.72998,3922470000
1970.890015,2034.079956,2034.079956,1970.890015,5018240000
1893.209961,1965.150024,1965.150024,1867.01001,6612690000
1867.609985,1948.040039,1898.079956,1867.079956,5183560000
1940.51001,1943.089966,1872.75,1872.75,5338250000
1987.660034,1989.599976,1942.77002,1942.77002,5006390000
1988.869995,1993.47998,1986.060059,1975.189941,3949080000
1972.180054,1986.72998,1986.72998,1965.97998,3915100000
1913.849976,1970.089966,1970.089966,1903.069946,4371850000
1948.859985,1948.910034,1916.52002,1916.52002,3742620000
1951.130005,1975.01001,1950.790039,1944.719971,3520700000
1921.219971,1947.76001,1947.76001,1911.209961,3167090000
1969.410034,1970.420044,1927.300049,1927.300049,3548650000
1942.040039,1988.630005,1971.449951,1937.880005,3652120000
1952.290039,1965.290039,1941.589966,1937.189941,3626320000
1961.050049,1961.050049,1951.449951,1939.189941,3218590000
1953.030029,1963.060059,1963.060059,1948.27002,3000200000
1978.089966,1983.189941,1955.099976,1954.300049,3239860000
1995.310059,1997.26001,1978.02002,1977.930054,3630680000
1990.199951,2020.859985,1995.329956,1986.72998,4183790000
1958.030029,1989.660034,1989.660034,1953.449951,6021240000
1966.969971,1979.640015,1960.839966,1955.800049,3269350000
1942.73999,1961.390015,1961.390015,1929.219971,3808260000
1938.76001,1949.52002,1943.23999,1932.569946,3190530000
1932.23999,1937.170044,1934.810059,1908.920044,4091530000
1931.339966,1952.890015,1935.930054,1921.5,3721870000
1881.77002,1929.180054,1929.180054,1879.209961,4326660000
1884.089966,1899.47998,1881.900024,1871.910034,4132390000
1920.030029,1920.530029,1887.140015,1887.140015,4525070000
1923.819946,1927.209961,1919.650024,1900.699951,3983600000
1951.359985,1951.359985,1921.77002,1893.699951,4378570000
1987.050049,1989.170044,1954.329956,1954.329956,4334490000
1979.920044,1991.619995,1986.630005,1971.98999,4202400000
1995.829956,1999.310059,1982.339966,1976.439941,4666470000
2013.430054,2016.5,1994.01001,1987.530029,3939140000
2014.890015,2020.130005,2013.72998,2007.609985,3706900000
2017.459961,2018.660034,2015.650024,2010.550049,2893250000
2003.689941,2022.339966,2015,2001.780029,3401920000
1994.23999,2009.560059,2003.660034,1990.72998,3644590000
2023.859985,2024.150024,1996.469971,1996.469971,3746290000
2033.109985,2033.540039,2024.369995,2020.459961,3595430000
2033.660034,2034.449951,2031.72998,2022.310059,3287320000
2030.77002,2039.119995,2033.130005,2026.609985,3331500000
2018.939941,2037.969971,2033.469971,2017.219971,3627790000
2052.51001,2055.199951,2021.880005,2021.880005,4430850000
2075.149902,2079.73999,2058.189941,2058.189941,4108460000
2071.179932,2075.139893,2075.080078,2066.530029,3385800000
2065.889893,2070.370117,2068.75,2058.840088,4216880000
2090.350098,2090.350098,2066.47998,2063.110107,4698110000
2089.409912,2092.52002,2088.350098,2082.629883,4008940000
2079.360107,2094.320068,2090,2079.340088,4256200000
2104.050049,2106.199951,2080.76001,2080.76001,3760020000
2109.790039,2116.47998,2102.629883,2097.51001,4272060000
2102.310059,2114.590088,2110.600098,2096.97998,4078870000
2099.929932,2108.780029,2101.679932,2090.409912,4051890000
2099.199951,2101.909912,2098.600098,2083.73999,4369020000
2078.580078,2096.560059,2096.560059,2068.23999,3882350000
2081.719971,2083.669922,2077.189941,2069.909912,3821440000
2075,2086.939941,2083.409912,2074.850098,3692410000
2045.969971,2072.290039,2072.290039,2045.660034,4016370000
2023.040039,2044.640015,2044.640015,2022.02002,4278750000
2053.189941,2053.219971,2022.079956,2019.390015,3741240000
2050.439941,2066.689941,2053.669922,2045.900024,4427350000
2083.580078,2085.310059,2051.98999,2051.98999,3926390000
2081.23999,2086.73999,2083.699951,2078.76001,3628110000
2089.169922,2097.060059,2082.820068,2082.820068,3929600000
2086.590088,2095.610107,2089.409912,2081.389893,3587980000
2089.139893,2094.120117,2084.419922,2070.290039,3884930000
2088.870117,2093,2089.300049,2086.300049,2852940000
2090.110107,2093.290039,2088.820068,2084.129883,1466840000
2080.409912,2093.810059,2090.949951,2080.409912,4275030000
2102.629883,2103.370117,2082.929932,2082.929932,3712120000
2079.51001,2104.27002,2101.709961,2077.110107,3950640000
2049.620117,2085,2080.709961,2042.349976,4306490000
2091.689941,2093.840088,2051.23999,2051.23999,4214910000
2077.070068,2090.419922,2090.419922,2066.780029,4043820000
2063.590088,2073.850098,2073.389893,2052.320068,4173570000
2047.619995,2080.330078,2061.169922,2036.530029,4385250000
2052.22998,2067.649902,2047.930054,2045.670044,3715150000
2012.369995,2047.27002,2047.27002,2008.800049,4301060000
2021.939941,2022.920044,2013.369995,1993.26001,4612440000
2043.410034,2053.870117,2025.550049,2025.550049,4353540000
2073.070068,2076.719971,2046.5,2042.430054,4635450000
2041.890015,2076.370117,2073.76001,2041.660034,4327390000
2005.550049,2040.810059,2040.810059,2005.329956,6683070000
2021.150024,2022.900024,2010.27002,2005.930054,3760280000
2038.969971,2042.73999,2023.150024,2020.48999,3520860000
2064.290039,2064.72998,2042.199951,2042.199951,3484090000
2060.98999,2067.360107,2063.52002,2058.72998,1411860000
2056.5,2057.77002,2057.77002,2044.199951,2492510000
2078.360107,2081.560059,2060.540039,2060.540039,2542000000
2063.360107,2077.340088,2077.340088,2061.969971,2367430000
2043.939941,2062.540039,2060.590088,2043.619995,2655330000
2012.660034,2038.199951,2038.199951,1989.680054,4304880000
2016.709961,2021.939941,2013.780029,2004.170044,3706620000
1990.26001,2011.709961,2011.709961,1979.050049,4336660000
1943.089966,1985.319946,1985.319946,1938.829956,5076590000
1922.030029,1960.400024,1945.969971,1918.459961,4664940000
1923.670044,1935.650024,1926.119995,1901.099976,4607290000
1938.680054,1947.380005,1927.829956,1914.349976,4887260000
1890.280029,1950.329956,1940.339966,1886.410034,5087030000
1921.839966,1934.469971,1891.680054,1878.930054,5241110000
1880.329956,1916.680054,1916.680054,1857.829956,5468460000
1881.329956,1901.439941,1888.660034,1864.599976,4928350000
1859.329956,1876.180054,1876.180054,1812.290039,6416070000
1868.98999,1889.849976,1861.459961,1848.97998,5078810000
1906.900024,1908.849976,1877.400024,1877.400024,4901760000
1877.079956,1906.280029,1906.280029,1875.969971,4401380000
1903.630005,1906.72998,1878.790039,1878.790039,4357940000
1882.949951,1916.98999,1902.52002,1872.699951,4754040000
1893.359985,1902.959961,1885.219971,1873.650024,4693010000
1940.23999,1940.23999,1894,1894,5497570000
1939.380005,1947.199951,1936.939941,1920.300049,4322530000
1903.030029,1935.26001,1935.26001,1897.290039,4463190000
1912.530029,1918.01001,1907.069946,1872.22998,5172950000
1915.449951,1927.349976,1911.670044,1900.52002,5193320000
1880.050049,1913.069946,1913.069946,1872.650024,4929940000
1853.439941,1873.25,1873.25,1828.459961,5636460000
1852.209961,1868.25,1848.459961,1834.939941,5183220000
1851.859985,1881.599976,1857.099976,1850.319946,4471170000
1829.079956,1847,1847,1810.099976,5500800000
1864.780029,1864.780029,1833.400024,1833.400024,4696920000
1895.579956,1895.77002,1871.439941,1871.439941,4570670000
1926.819946,1930.680054,1898.800049,1898.800049,5011540000
1917.829956,1930,1927.569946,1915.089966,4436490000
1917.780029,1918.780029,1916.73999,1902.170044,4142850000
1945.5,1946.699951,1924.439941,1924.439941,4054710000
1921.27002,1942.380005,1942.380005,1919.439941,3890650000
1929.800049,1932.079956,1917.560059,1891,4317250000
1951.699951,1951.829956,1931.869995,1925.410034,4118210000
1948.050049,1962.959961,1954.949951,1945.780029,4348510000
1932.22998,1958.27002,1947.130005,1931.810059,4588180000
1978.349976,1978.349976,1937.089966,1937.089966,4819750000
1986.449951,1986.51001,1976.599976,1968.800049,4666610000
1993.400024,1993.689941,1985.599976,1977.369995,5081700000
1999.98999,2009.130005,1994.01001,1986.77002,6049930000
2001.76001,2006.119995,1996.109985,1989.380005,4968180000
1979.26001,1996.880005,1996.880005,1977.430054,4641650000
1989.26001,1992.689941,1981.439941,1979.839966,4038120000
1989.569946,2005.079956,1990.969971,1969.25,4376790000
2022.189941,2022.369995,1994.709961,1994.709961,4078620000
2019.640015,2024.569946,2019.27002,2012.050049,3487850000
2015.930054,2015.939941,2015.27002,2005.22998,3560280000
2027.219971,2032.02002,2014.23999,2010.040039,4057020000
2040.589966,2046.23999,2026.900024,2022.160034,4530480000
2049.580078,2052.360107,2041.160034,2041.160034,6503140000
2051.600098,2053.909912,2047.880005,2043.140015,3376600000
2049.800049,2056.600098,2048.639893,2040.569946,3418460000
2036.709961,2048.550049,2048.550049,2034.859985,3639510000
2035.939941,2036.040039,2032.47998,2022.48999,3407720000
2037.050049,2042.670044,2037.890015,2031.959961,2809090000
2055.01001,2055.909912,2035.75,2028.310059,3822330000
2063.949951,2072.209961,2058.27002,2058.27002,3590310000
2059.73999,2067.919922,2063.77002,2057.459961,3715280000
2072.780029,2075.070068,2056.620117,2043.97998,3749990000
2066.129883,2074.02002,2073.189941,2062.570068,3485710000
2045.170044,2062.5,2062.5,2042.560059,4154920000
2066.659912,2067.330078,2045.560059,2043.089966,3750800000
2041.910034,2063.01001,2063.01001,2033.800049,3801250000
2047.599976,2060.629883,2045.540039,2041.689941,3359530000
2041.98999,2062.929932,2050.22998,2041.880005,3567840000
2061.719971,2065.050049,2043.719971,2039.73999,4239740000
2082.419922,2083.179932,2065.919922,2065.919922,4191830000
2082.780029,2087.840088,2082.889893,2078.129883,3765870000
2080.72998,2083.219971,2083.100098,2076.310059,3701450000
2094.340088,2094.659912,2078.830078,2073.649902,3316880000
2100.800049,2104.050049,2096.050049,2091.679932,3896830000
2102.399902,2111.050049,2101.52002,2096.320068,4184880000
2091.47998,2103.780029,2102.090088,2088.52002,4175290000
2091.580078,2094.320068,2091.48999,2081.199951,3790580000
2087.790039,2089.370117,2089.370117,2077.52002,3319740000
2091.699951,2096.870117,2089.840088,2085.800049,3557190000
2095.149902,2099.889893,2092.330078,2082.310059,4100110000
2075.810059,2099.300049,2090.929932,2071.620117,4309840000
2065.300049,2073.850098,2071.820068,2052.280029,4704720000
2081.429932,2083.419922,2067.169922,2066.110107,3841110000
2063.370117,2077.179932,2077.179932,2054.889893,4173390000
2051.120117,2060.300049,2060.300049,2045.550049,4058560000
2050.629883,2060.22998,2052.949951,2045.77002,4008530000
2057.139893,2057.719971,2047.77002,2039.449951,3796350000
2058.689941,2064.149902,2057.550049,2054.310059,3788620000
2084.389893,2084.870117,2062.629883,2062.629883,3600200000
2064.459961,2083.290039,2083.290039,2064.459961,3821980000
2064.110107,2073.98999,2067.169922,2053.129883,3782390000
2046.609985,2066.790039,2062.5,2043.130005,3579880000
2066.659912,2071.879883,2046.530029,2046.530029,3501360000
2047.209961,2065.689941,2065.040039,2040.819946,4108960000
2047.630005,2060.610107,2044.380005,2034.48999,4101320000
2040.040039,2044.209961,2044.209961,2025.910034,3846770000
2052.320068,2058.350098,2041.880005,2041.880005,3507650000
2048.040039,2055.580078,2052.22998,2047.26001,3055480000
2076.060059,2079.669922,2052.649902,2052.649902,3627340000
2090.540039,2094.72998,2078.929932,2078.929932,3859160000
2090.100098,2094.300049,2091.439941,2087.080078,3230990000
2099.060059,2099.060059,2090.060059,2090.060059,3079150000
2096.949951,2103.47998,2100.129883,2088.659912,4514410000
2099.330078,2100.969971,2093.939941,2085.100098,3525170000
2105.26001,2105.26001,2097.709961,2088.590088,3632720000
2099.129883,2104.070068,2104.070068,2085.360107,3627780000
2109.409912,2113.360107,2100.830078,2100.830078,3442020000
2112.129883,2119.219971,2110.179932,2110.179932,3534730000
2119.120117,2120.550049,2112.709961,2112.709961,3562060000
2115.47998,2117.639893,2115.649902,2107.72998,3290320000
2096.070068,2109.570068,2109.570068,2089.959961,3515010000
2079.060059,2098.120117,2091.75,2078.459961,3392030000
2075.320068,2081.300049,2076.649902,2064.100098,3759770000
2071.5,2085.649902,2077.600098,2069.800049,3544720000
2077.98999,2079.620117,2066.360107,2050.370117,3628280000
2071.219971,2078.199951,2078.199951,2062.840088,4952630000
2083.25,2100.659912,2075.580078,2075.580078,3467440000
2088.899902,2093.659912,2085.189941,2083.02002,3232880000
2085.449951,2099.709961,2089.75,2084.360107,3168160000
2113.320068,2113.320068,2092.800049,2092.800049,3297940000
2037.410034,2103.810059,2103.810059,2032.569946,7597450000
2000.540039,2031.449951,2031.449951,1991.680054,5431220000
2036.089966,2036.089966,2006.670044,2006.670044,4385810000
2070.77002,2073.129883,2042.689941,2042.689941,4241740000
2098.860107,2098.939941,2073.169922,2070,4622820000
2102.949951,2108.709961,2099.340088,2097.899902,3458890000
2088.550049,2095.050049,2095.050049,2080.860107,3658380000
2099.72998,2100.719971,2084.429932,2074.02002,3909380000
2097.899902,2109.080078,2100.419922,2089.389893,3604550000
2129.899902,2131.709961,2106.969971,2106.969971,3607500000
2137.159912,2143.159912,2131.719971,2131.719971,3253340000
2152.139893,2155.399902,2139.5,2139.5,4097820000
2152.429932,2156.449951,2153.810059,2146.209961,3502320000
2163.75,2168.98999,2157.879883,2157.879883,3465610000
2161.73999,2169.050049,2165.129883,2155.790039,3122600000
2166.889893,2168.350098,2162.040039,2159.629883,3009310000
2163.780029,2164.629883,2163.790039,2159.01001,2968340000
2173.02002,2175.629883,2166.100098,2164.889893,3211860000
2165.169922,2174.560059,2172.909912,2159.75,3438900000
2175.030029,2175.110107,2166.469971,2163.23999,3023280000
2168.47998,2173.709961,2173.709961,2161.949951,3057240000
2169.179932,2173.540039,2168.969971,2160.179932,3442350000
2166.580078,2174.97998,2169.810059,2159.070068,3995500000
2170.060059,2172.850098,2166.050049,2159.73999,3664240000
2173.600098,2177.090088,2168.830078,2163.48999,4038840000
2170.840088,2178.290039,2173.149902,2166.209961,3505990000
2157.030029,2170.199951,2169.939941,2147.580078,3848750000
2163.790039,2163.790039,2156.810059,2152.560059,3786530000
2164.25,2168.189941,2163.51001,2159.070068,3709200000
2182.870117,2182.870117,2168.790039,2168.790039,3663070000
2180.889893,2185.439941,2183.76001,2177.850098,3327550000
2181.73999,2187.659912,2182.23999,2178.610107,3334300000
2175.48999,2183.409912,2182.810059,2172,3254950000
2185.790039,2188.449951,2177.969971,2177.969971,3423160000
2184.050049,2186.280029,2183.73999,2179.419922,3000660000
2190.149902,2193.810059,2186.080078,2186.080078,3078530000
2178.149902,2186.23999,2186.23999,2178.139893,3196400000
2182.219971,2183.080078,2177.840088,2168.5,3388910000
2187.02002,2187.030029,2181.899902,2180.459961,3300570000
2183.870117,2185,2184.23999,2175.129883,3084800000
2182.639893,2185.149902,2181.580078,2175.959961,2777550000
2186.899902,2193.419922,2187.810059,2186.800049,3041490000
2175.439941,2186.659912,2185.090088,2171.25,3148280000
2172.469971,2179,2173.290039,2169.73999,2969310000
2169.040039,2187.939941,2175.100098,2160.389893,3342340000
2180.379883,2183.47998,2170.189941,2170.189941,2654780000
2176.120117,2182.27002,2179.449951,2170.409912,3006800000
2170.949951,2173.790039,2173.560059,2161.350098,3766390000
2170.860107,2173.560059,2171.330078,2157.090088,3392120000
2179.97998,2184.870117,2177.48999,2173.590088,3091120000
2186.47998,2186.570068,2181.610107,2175.100098,3447650000
2186.159912,2187.870117,2185.169922,2179.070068,3319420000
2181.300049,2184.939941,2182.76001,2177.48999,3727840000
2127.810059,2169.080078,2169.080078,2127.810059,4233960000
2159.040039,2163.300049,2120.860107,2119.120117,4010480000
2127.02002,2150.469971,2150.469971,2120.27002,4141670000
2125.77002,2141.330078,2127.860107,2119.899902,3664100000
2147.26001,2151.310059,2125.360107,2122.360107,3373720000
2139.159912,2146.47998,2146.47998,2131.199951,5014360000
2139.120117,2153.610107,2143.98999,2135.909912,3163000000
2139.76001,2150.800049,2145.939941,2139.169922,3140730000
2163.120117,2165.110107,2144.580078,2139.570068,3712090000
2177.179932,2179.98999,2170.939941,2170.939941,3552830000
2164.689941,2173.75,2173.290039,2163.969971,3317190000
2146.100098,2158.540039,2158.540039,2145.040039,3216170000
2159.929932,2161.129883,2146.040039,2141.550049,3437770000
2171.370117,2172.399902,2161.850098,2151.790039,3891460000
2151.129883,2172.669922,2168.899902,2145.199951,4249220000
2168.27002,2175.300049,2156.51001,2156.51001,4173340000
2161.199951,2164.409912,2164.330078,2154.77002,3137550000
2150.48999,2165.459961,2163.370117,2144.01001,3750890000
2159.72998,2163.949951,2155.149902,2155.149902,3906550000
2160.77002,2162.929932,2158.219971,2150.280029,3461550000
2153.73999,2165.860107,2164.189941,2144.850098,3619890000
2163.659912,2169.600098,2160.389893,2160.389893,2916550000
2136.72998,2161.560059,2161.350098,2128.840088,3438270000
2139.179932,2145.360107,2137.669922,2132.77002,2977100000
2132.550049,2138.189941,2130.26001,2114.719971,3580450000
2132.97998,2149.189941,2139.679932,2132.97998,3228150000
2126.5,2135.610107,2132.949951,2124.429932,2830390000
2139.600098,2144.379883,2138.310059,2135.48999,3170000000
2144.290039,2148.439941,2140.810059,2138.149902,3362670000
2141.340088,2147.179932,2142.51001,2133.439941,3337170000
2141.159912,2142.629883,2139.429932,2130.090088,3448850000
2151.330078,2154.790039,2148.5,2146.909912,3357320000
2143.159912,2151.439941,2149.719971,2141.929932,3751340000
2139.429932,2145.72998,2136.969971,2131.590088,3775200000
2133.040039,2147.129883,2144.060059,2132.52002,4204830000
2126.409912,2140.719971,2132.22998,2119.360107,4019510000
2126.149902,2133.25,2129.780029,2125.530029,3922400000
2111.719971,2131.449951,2128.679932,2097.850098,4532160000
2097.939941,2111.76001,2109.429932,2094,4248580000
2088.659912,2102.560059,2098.800049,2085.22998,3886740000
2085.179932,2099.070068,2083.790039,2083.790039,3837860000
2131.52002,2132,2100.590088,2100.590088,3736060000
2139.560059,2146.870117,2129.919922,2123.560059,3916930000
2163.26001,2170.100098,2131.560059,2125.350098,6264150000
2167.47998,2182.300049,2167.48999,2151.169922,6451640000
2164.449951,2165.919922,2162.709961,2152.48999,4988050000
2164.199951,2171.360107,2165.639893,2156.080078,5367200000
2180.389893,2180.840088,2168.290039,2166.379883,4543860000
2176.939941,2179.219971,2177.530029,2172.199951,3830590000
2187.120117,2188.060059,2178.610107,2176.649902,3809160000
2181.899902,2189.889893,2186.850098,2180.379883,3572400000
2198.179932,2198.699951,2186.429932,2186.429932,3607010000
2202.939941,2204.800049,2201.560059,2194.51001,3957940000
2204.719971,2204.719971,2198.550049,2194.51001,3418640000
2213.350098,2213.350098,2206.27002,2206.27002,1584600000
2201.719971,2211.139893,2210.209961,2200.360107,3505650000
2204.659912,2210.459961,2200.76001,2198.149902,3706560000
2198.810059,2214.100098,2204.969971,2198.810059,5533980000
2191.080078,2202.600098,2200.169922,2187.439941,5063740000
2191.949951,2197.949951,2191.120117,2188.370117,3779500000
2204.709961,2209.419922,2200.649902,2199.969971,3895230000
2212.22998,2212.780029,2207.26001,2202.209961,3855320000
2241.350098,2241.629883,2210.719971,2208.929932,4501820000
2246.189941,2251.689941,2241.129883,2237.570068,4200580000
2259.530029,2259.800049,2249.72998,2249.22998,3884480000
2256.959961,2264.030029,2258.830078,2252.370117,4034510000
2271.719971,2277.530029,2263.320068,2263.320068,3857590000
2253.280029,2276.199951,2268.350098,2248.439941,4406970000
2262.030029,2272.120117,2253.77002,2253.77002,4168200000
2258.070068,2268.050049,2266.810059,2254.23999,5920340000
2262.530029,2267.469971,2259.23999,2258.209961,3248370000
2270.76001,2272.560059,2266.5,2266.139893,3298780000
2265.179932,2271.22998,2270.540039,2265.149902,2852230000
2260.959961,2263.179932,2262.929932,2256.080078,2876320000
2263.790039,2263.790039,2260.25,2258.840088,2020550000
2268.879883,2273.820068,2266.22998,2266.149902,1987080000
2249.919922,2271.310059,2270.22998,2249.110107,2392360000
2249.26001,2254.51001,2249.5,2244.560059,2336370000
2238.830078,2253.580078,2251.610107,2233.620117,2670900000
2257.830078,2263.879883,2251.570068,2245.129883,3770530000
2270.75,2272.820068,2261.600098,2261.600098,3764890000
2269,2271.5,2268.179932,2260.449951,3761820000
2276.97998,2282.100098,2271.139893,2264.060059,3339890000
2268.899902,2275.48999,2273.590088,2268.899902,3217610000
2268.899902,2279.27002,2269.719971,2265.27002,3638790000
2275.320068,2275.320068,2268.600098,2260.830078,3620410000
2270.439941,2271.780029,2271.139893,2254.25,3462130000
2274.639893,2278.679932,2272.73999,2271.51001,3081270000
2267.889893,2272.080078,2269.139893,2262.810059,3584990000
2271.889893,2272.01001,2269.139893,2263.350098,3315250000
2263.689941,2274.330078,2271.899902,2258.409912,3165970000
2271.310059,2276.959961,2269.959961,2265.01001,3524970000
2265.199951,2271.780029,2267.780029,2257.02002,3152710000
2280.070068,2284.629883,2267.879883,2266.679932,3810960000
2298.370117,2299.550049,2288.879883,2288.879883,3846020000
2296.679932,2300.98999,2298.629883,2294.080078,3610360000
2294.689941,2299.02002,2299.02002,2291.620117,3135890000
2280.899902,2286.01001,2286.01001,2268.040039,3591270000
2278.870117,2279.090088,2274.02002,2267.209961,4087450000
2279.550049,2289.139893,2285.590088,2272.439941,3916610000
2280.850098,2283.969971,2276.689941,2271.649902,3807710000
2297.419922,2298.310059,2288.540039,2287.879883,3597970000
2292.560059,2296.179932,2294.280029,2288.570068,3109050000
2293.080078,2299.399902,2295.870117,2290.159912,3448690000
2294.669922,2295.909912,2289.550049,2285.379883,3609740000
2307.870117,2311.080078,2296.699951,2296.610107,3677940000
2316.100098,2319.22998,2312.27002,2311.100098,3475020000
2328.25,2331.580078,2321.719971,2321.419922,3349730000
